user_id,snapshot_date,days_since_last_purchase,purchases_last_30d,avg_order_value,category,remaining_budget_pct,coupon_offered,order_placed,order_profit
3483,2025-05-02,3,4,56.44,sports,0.85,none,0,0.0
2037,2025-04-13,2,2,40.77,beauty,0.34,5,0,0.0
5488,2025-04-28,15,4,94.67,grocery,0.58,10,0,0.0
9466,2025-05-26,5,5,44.98,beauty,0.15,10,0,0.0
7690,2025-06-30,23,0,40.88,sports,0.67,5,0,0.0
1210,2025-04-29,1,4,36.47,fashion,0.65,20,0,0.0
3502,2025-04-06,4,6,49.08,grocery,0.15,none,0,0.0
9041,2025-04-17,6,1,31.21,electronics,0.0,none,0,0.0
2087,2025-05-08,1,5,52.39,sports,0.05,none,1,16.07
8907,2025-04-09,7,2,69.69,fashion,0.64,none,0,0.0
8955,2025-04-04,0,2,48.76,beauty,0.38,none,0,0.0
505,2025-05-30,4,3,83.87,grocery,0.88,none,0,0.0
9887,2025-06-15,8,3,47.04,sports,0.54,none,0,0.0
7755,2025-04-22,0,4,92.24,beauty,0.09,none,0,0.0
4978,2025-05-18,8,5,47.64,electronics,0.38,none,1,16.91
3376,2025-05-23,1,5,60.38,home,0.02,none,0,0.0
4616,2025-05-31,5,1,68.41,fashion,0.51,10,0,0.0
2248,2025-06-29,12,0,44.88,fashion,0.84,none,0,0.0
7756,2025-06-20,8,3,62.05,home,0.28,5,1,21.24
4025,2025-04-29,11,2,53.67,beauty,0.68,5,0,0.0
4409,2025-06-28,28,1,45.99,sports,0.01,none,0,0.0
9240,2025-04-04,18,0,47.76,beauty,0.31,none,0,0.0
486,2025-06-27,9,2,49.51,grocery,0.75,20,1,21.95
3990,2025-04-13,9,3,49.06,sports,0.46,none,0,0.0
6094,2025-04-11,21,3,39.47,fashion,0.36,20,0,0.0
2428,2025-04-11,32,1,48.53,electronics,0.06,none,0,0.0
1742,2025-04-12,10,2,95.5,electronics,0.7,5,0,0.0
5246,2025-05-13,4,1,34.34,electronics,0.29,20,0,0.0
1844,2025-05-29,8,1,66.53,home,0.51,5,0,0.0
4097,2025-06-07,15,3,84.71,beauty,0.99,5,0,0.0
841,2025-04-02,6,4,61.09,fashion,0.18,none,0,0.0
191,2025-04-27,27,5,37.95,sports,0.03,none,0,0.0
7355,2025-04-13,10,2,50.23,electronics,0.41,5,0,0.0
1863,2025-04-14,0,0,52.22,home,0.86,5,0,0.0
287,2025-06-07,1,3,44.64,grocery,0.82,5,0,0.0
173,2025-05-29,3,5,47.33,electronics,0.91,5,0,0.0
5673,2025-04-20,2,2,81.08,grocery,0.94,10,0,0.0
5222,2025-04-28,0,3,57.6,electronics,0.29,10,0,0.0
5824,2025-06-24,29,0,81.8,electronics,0.09,20,1,16.41
6414,2025-05-23,0,1,99.48,electronics,0.83,20,0,0.0
6545,2025-04-22,1,3,26.56,beauty,0.11,20,0,0.0
7184,2025-06-24,8,5,41.16,beauty,0.72,10,1,13.21
8526,2025-04-19,14,6,10.0,sports,0.56,20,0,0.0
2080,2025-04-27,1,3,53.5,beauty,0.5,20,0,0.0
920,2025-06-03,4,1,49.45,fashion,0.9,20,1,24.98
8051,2025-05-17,0,1,70.46,grocery,0.95,none,0,0.0
676,2025-04-07,6,2,68.12,sports,0.12,10,0,0.0
4111,2025-06-13,15,2,20.68,sports,0.71,20,1,5.63
6144,2025-04-21,23,1,30.14,home,0.85,none,0,0.0
492,2025-06-02,8,3,78.83,beauty,0.48,20,1,31.7
9743,2025-05-01,22,4,83.88,fashion,0.56,5,1,26.48
9277,2025-06-08,12,1,43.94,sports,0.41,none,0,0.0
8380,2025-06-21,5,0,109.59,sports,0.41,none,0,0.0
6935,2025-06-10,2,3,56.74,sports,0.14,5,0,0.0
7934,2025-06-23,2,3,79.73,beauty,0.24,none,0,0.0
5626,2025-05-20,19,4,72.58,sports,0.38,5,0,0.0
7514,2025-04-06,2,2,69.68,home,0.89,none,0,0.0
403,2025-05-19,3,2,71.21,home,0.6,5,0,0.0
2077,2025-05-12,24,0,60.97,grocery,0.59,10,0,0.0
140,2025-06-05,8,3,95.22,home,0.05,5,0,0.0
1228,2025-04-23,3,3,66.75,beauty,0.44,none,0,0.0
5649,2025-06-03,25,3,41.17,electronics,0.02,none,0,0.0
7625,2025-05-11,6,0,44.3,electronics,0.38,none,0,0.0
8788,2025-05-31,14,1,95.51,grocery,0.54,5,0,0.0
1597,2025-05-09,12,0,56.51,sports,0.32,none,0,0.0
6475,2025-05-05,15,3,59.47,electronics,0.19,none,0,0.0
7443,2025-04-20,34,3,47.07,electronics,0.07,none,0,0.0
56,2025-06-15,14,2,68.98,electronics,0.93,none,0,0.0
3269,2025-04-07,1,1,37.56,electronics,0.47,5,0,0.0
6381,2025-04-22,14,2,89.85,beauty,0.05,none,0,0.0
1360,2025-05-09,19,2,84.22,beauty,0.84,5,0,0.0
3487,2025-04-15,0,5,62.47,electronics,0.38,none,0,0.0
4585,2025-06-23,17,1,56.18,fashion,0.94,10,0,0.0
1221,2025-05-02,0,4,58.15,grocery,0.99,10,1,19.14
673,2025-04-23,8,6,47.6,home,0.43,5,0,0.0
8116,2025-04-24,15,1,34.27,grocery,0.45,none,0,0.0
877,2025-04-18,6,2,32.63,electronics,0.83,5,0,0.0
5765,2025-05-31,19,6,49.63,sports,0.35,10,0,0.0
4173,2025-05-14,6,4,93.38,grocery,0.6,none,0,0.0
7243,2025-04-22,6,6,55.47,beauty,0.09,10,0,0.0
8948,2025-06-19,5,4,46.16,fashion,0.36,5,0,0.0
1651,2025-05-30,9,4,63.84,fashion,0.11,5,0,0.0
9446,2025-05-07,19,1,78.94,home,0.15,none,0,0.0
1162,2025-05-17,4,3,55.67,home,0.4,5,0,0.0
8800,2025-05-30,12,4,48.98,sports,0.01,5,0,0.0
5146,2025-04-14,9,3,84.83,sports,0.12,none,0,0.0
459,2025-06-13,6,5,55.81,grocery,0.16,none,0,0.0
5279,2025-04-24,9,3,76.35,beauty,0.38,10,0,0.0
8764,2025-04-03,6,3,76.45,home,0.84,10,0,0.0
5821,2025-05-18,35,1,94.15,beauty,0.67,20,0,0.0
970,2025-06-19,1,4,42.57,sports,0.25,10,0,0.0
7443,2025-06-06,0,8,56.5,electronics,0.12,10,0,0.0
8449,2025-04-29,6,2,66.38,electronics,0.74,5,0,0.0
6636,2025-05-07,2,2,81.16,fashion,0.5,10,0,0.0
4097,2025-05-25,3,2,76.99,grocery,0.71,20,0,0.0
6763,2025-04-22,23,1,13.32,home,0.08,none,0,0.0
3356,2025-06-14,0,2,54.92,beauty,0.4,5,0,0.0
1750,2025-04-27,10,4,68.74,home,0.04,none,0,0.0
8558,2025-04-20,0,4,43.34,electronics,0.76,10,0,0.0
4182,2025-04-09,4,5,30.22,electronics,0.41,10,0,0.0
7641,2025-06-03,5,6,103.41,home,0.77,5,0,0.0
6000,2025-04-03,7,2,47.92,grocery,0.6,none,0,0.0
8812,2025-06-13,5,4,61.59,grocery,0.82,5,0,0.0
5187,2025-06-28,4,7,47.96,home,0.6,20,0,0.0
3055,2025-04-11,5,5,43.88,home,0.54,5,0,0.0
3043,2025-04-09,1,3,19.41,electronics,0.72,5,0,0.0
5205,2025-06-25,4,5,75.25,grocery,0.51,20,0,0.0
9443,2025-04-12,15,2,70.22,grocery,0.64,10,1,17.98
1894,2025-05-08,5,4,54.17,grocery,0.3,none,1,24.49
1402,2025-06-19,3,2,79.5,beauty,0.96,5,1,11.47
2588,2025-04-13,5,2,56.36,beauty,0.0,none,0,0.0
9747,2025-05-31,1,7,47.54,beauty,0.67,10,0,0.0
6135,2025-05-05,8,0,49.45,grocery,0.79,5,0,0.0
7821,2025-05-10,15,5,98.91,beauty,0.97,none,0,0.0
5665,2025-06-24,19,2,83.08,beauty,0.98,none,0,0.0
5962,2025-05-30,16,1,51.04,fashion,0.07,none,0,0.0
6276,2025-04-30,2,2,28.91,home,0.68,10,0,0.0
1275,2025-06-25,6,5,47.23,electronics,0.49,5,1,13.81
6296,2025-05-23,8,2,61.8,home,0.34,none,0,0.0
5640,2025-04-10,13,3,49.03,fashion,0.4,none,0,0.0
8242,2025-05-06,4,1,76.47,sports,0.5,5,1,21.9
880,2025-04-23,0,0,33.03,electronics,0.8,20,0,0.0
5084,2025-05-29,4,1,53.43,sports,0.28,10,0,0.0
9320,2025-06-18,4,4,54.5,fashion,0.04,none,0,0.0
8168,2025-04-04,10,2,49.68,electronics,0.12,5,0,0.0
2857,2025-06-11,13,4,50.57,grocery,0.03,5,0,0.0
7288,2025-06-23,6,2,66.85,grocery,0.17,none,0,0.0
3996,2025-06-30,3,1,50.91,home,0.7,none,0,0.0
7931,2025-05-31,4,5,12.38,sports,0.28,10,0,0.0
6368,2025-04-29,0,2,47.31,beauty,0.0,none,0,0.0
4820,2025-04-14,0,4,56.28,home,0.28,none,1,29.75
188,2025-06-25,1,3,48.32,fashion,0.77,5,0,0.0
7610,2025-05-08,8,1,56.65,electronics,0.47,20,1,21.94
5420,2025-05-02,7,1,48.32,fashion,0.6,5,1,13.93
5329,2025-06-06,6,3,63.39,electronics,0.69,5,1,17.69
7149,2025-06-05,13,2,87.65,home,0.28,10,1,30.71
9120,2025-06-13,0,0,56.38,electronics,0.9,10,0,0.0
2073,2025-06-20,13,4,81.4,grocery,0.21,none,0,0.0
9010,2025-06-19,7,5,75.6,electronics,0.28,10,0,0.0
1541,2025-04-16,2,3,89.09,fashion,1.0,10,0,0.0
6420,2025-04-16,15,1,57.89,sports,0.8,none,0,0.0
4877,2025-04-19,9,3,66.48,home,0.04,none,1,19.98
7571,2025-05-28,6,2,41.48,beauty,0.95,10,0,0.0
5366,2025-05-23,0,2,76.14,home,0.81,10,0,0.0
5829,2025-06-18,0,1,46.1,electronics,0.45,5,0,0.0
4391,2025-06-16,30,3,56.55,electronics,0.8,none,0,0.0
6599,2025-06-14,8,1,49.75,electronics,0.3,20,0,0.0
2957,2025-04-08,0,4,26.96,sports,0.18,none,0,0.0
2906,2025-06-03,2,0,82.08,grocery,0.21,5,0,0.0
4099,2025-06-17,10,4,53.23,electronics,0.48,5,0,0.0
2019,2025-06-29,13,2,46.42,fashion,0.59,5,0,0.0
3123,2025-05-02,3,2,39.6,grocery,0.25,none,1,4.93
814,2025-06-10,11,1,52.21,beauty,0.94,none,0,0.0
2497,2025-05-07,4,3,78.54,home,0.12,none,0,0.0
4103,2025-04-15,7,4,40.05,sports,0.4,5,0,0.0
4722,2025-05-01,44,1,67.19,sports,0.65,10,0,0.0
6316,2025-04-23,1,2,67.57,fashion,0.1,none,0,0.0
3957,2025-06-22,1,2,29.75,grocery,0.4,10,0,0.0
6186,2025-04-16,12,2,25.26,home,0.62,5,0,0.0
4354,2025-04-12,4,2,70.54,sports,0.6,10,0,0.0
4387,2025-05-23,9,3,104.48,home,0.94,10,0,0.0
3,2025-05-23,0,4,40.74,sports,0.71,5,1,9.92
7813,2025-05-22,13,5,61.23,grocery,0.06,none,0,0.0
6928,2025-04-14,8,3,63.45,fashion,0.23,none,0,0.0
575,2025-05-16,6,2,106.17,sports,0.16,10,0,0.0
469,2025-06-24,12,3,68.62,fashion,0.81,5,0,0.0
7374,2025-04-09,23,1,37.78,home,0.46,none,0,0.0
2068,2025-06-12,2,1,46.55,fashion,0.85,5,0,0.0
8967,2025-04-12,44,0,61.06,home,0.02,none,0,0.0
8035,2025-04-22,8,3,61.19,sports,0.12,none,0,0.0
4133,2025-06-21,7,3,92.28,sports,0.6,20,0,0.0
9842,2025-04-28,10,2,50.05,fashion,0.85,none,0,0.0
5308,2025-05-18,3,2,60.89,fashion,0.09,none,0,0.0
9915,2025-05-05,3,6,49.27,electronics,0.45,10,1,16.73
520,2025-05-26,12,1,47.45,grocery,0.33,5,0,0.0
5923,2025-05-07,15,4,31.71,grocery,0.1,20,0,0.0
8175,2025-05-11,24,3,71.12,grocery,0.34,5,0,0.0
2595,2025-06-14,11,3,71.37,beauty,0.33,10,0,0.0
8315,2025-05-21,26,2,93.47,home,0.47,5,0,0.0
8349,2025-05-22,20,3,50.57,beauty,0.74,5,0,0.0
7830,2025-06-13,4,3,55.77,beauty,0.98,5,0,0.0
6504,2025-05-09,15,0,70.94,fashion,0.05,none,0,0.0
926,2025-06-14,12,1,35.55,electronics,0.74,20,0,0.0
9862,2025-06-05,0,4,43.25,sports,0.46,5,0,0.0
8827,2025-06-20,2,1,98.47,electronics,0.57,10,1,31.12
5492,2025-05-12,12,0,100.76,electronics,0.94,20,0,0.0
3985,2025-05-21,4,2,46.78,electronics,0.49,none,0,0.0
5262,2025-04-12,0,3,21.07,sports,0.59,10,0,0.0
9841,2025-04-11,2,3,77.44,sports,0.97,5,0,0.0
438,2025-04-10,6,1,54.03,sports,0.47,10,0,0.0
4802,2025-05-28,13,1,81.2,fashion,0.01,5,0,0.0
1945,2025-04-30,2,2,54.86,sports,0.24,10,0,0.0
8155,2025-04-27,1,1,57.09,home,0.44,10,0,0.0
6670,2025-05-25,5,2,67.57,beauty,0.6,10,0,0.0
9136,2025-05-07,1,6,75.79,fashion,0.47,none,0,0.0
9938,2025-04-13,1,1,63.89,beauty,0.47,5,1,14.89
1165,2025-05-21,22,0,88.25,home,0.37,none,0,0.0
4757,2025-05-21,0,0,68.27,beauty,0.08,5,0,0.0
9314,2025-04-13,7,1,83.58,fashion,0.55,5,0,0.0
291,2025-04-25,9,3,62.12,home,0.95,5,1,16.8
8711,2025-04-22,0,2,34.77,electronics,0.73,5,0,0.0
3996,2025-06-03,11,2,32.39,fashion,0.52,5,0,0.0
5355,2025-04-23,2,3,62.23,fashion,0.2,5,0,0.0
1264,2025-04-03,5,1,57.09,sports,0.42,10,0,0.0
3409,2025-04-25,7,1,86.9,home,0.18,none,0,0.0
9598,2025-05-13,9,2,50.36,home,0.5,none,0,0.0
9264,2025-06-10,13,3,45.39,home,0.4,5,0,0.0
1414,2025-04-05,4,4,92.27,home,0.12,10,0,0.0
5627,2025-06-20,1,3,56.42,fashion,0.11,none,0,0.0
1179,2025-05-01,3,1,68.81,home,0.43,none,0,0.0
9893,2025-05-02,8,2,59.17,beauty,0.33,5,0,0.0
4578,2025-04-02,8,3,47.66,beauty,0.2,none,0,0.0
2583,2025-04-26,3,4,45.21,fashion,0.89,20,1,13.89
5420,2025-05-13,11,0,85.46,grocery,1.0,10,0,0.0
2013,2025-05-27,8,4,71.01,fashion,0.75,none,1,21.02
7173,2025-06-09,29,4,68.51,beauty,0.83,5,0,0.0
3470,2025-05-18,5,1,47.68,grocery,0.45,10,0,0.0
3680,2025-04-10,11,3,90.84,beauty,0.95,5,0,0.0
7565,2025-05-06,10,2,61.41,fashion,0.64,20,0,0.0
8970,2025-06-06,6,5,53.34,sports,0.74,5,0,0.0
2039,2025-05-29,16,3,72.67,electronics,0.03,none,0,0.0
5987,2025-05-24,2,6,80.57,beauty,0.36,10,0,0.0
3070,2025-05-17,1,2,65.37,grocery,0.55,none,0,0.0
473,2025-05-16,11,4,47.64,beauty,0.82,5,0,0.0
2556,2025-06-30,2,1,95.56,grocery,0.32,none,0,0.0
342,2025-05-25,7,2,53.83,grocery,0.82,5,0,0.0
7822,2025-05-25,4,2,61.26,beauty,0.61,10,0,0.0
4688,2025-05-01,3,2,29.75,home,0.79,10,0,0.0
5441,2025-05-15,8,0,67.41,home,0.39,10,0,0.0
4395,2025-06-04,0,7,96.5,sports,0.88,5,0,0.0
2702,2025-06-18,1,6,64.71,electronics,0.16,5,0,0.0
4524,2025-06-10,1,4,58.1,beauty,0.03,none,0,0.0
1528,2025-05-31,8,1,17.28,beauty,0.63,20,0,0.0
572,2025-06-10,15,1,70.93,grocery,0.79,20,0,0.0
1569,2025-04-03,14,4,60.81,electronics,0.07,none,1,26.51
533,2025-04-25,3,3,63.75,beauty,0.31,none,0,0.0
5535,2025-04-23,3,3,55.53,beauty,0.41,none,0,0.0
608,2025-05-30,19,2,60.34,sports,0.32,none,0,0.0
3892,2025-06-08,0,4,99.36,sports,0.33,10,1,39.14
7340,2025-04-14,10,5,69.12,grocery,0.12,none,0,0.0
5761,2025-04-18,28,0,66.95,grocery,0.58,5,0,0.0
6015,2025-05-16,1,3,75.42,beauty,0.28,10,0,0.0
2875,2025-06-28,0,4,90.01,home,0.8,5,0,0.0
1365,2025-04-01,5,1,78.47,beauty,0.27,10,0,0.0
1550,2025-06-20,21,3,12.6,home,0.11,10,1,0.0
4310,2025-04-18,8,6,67.56,electronics,0.67,10,0,0.0
8911,2025-04-25,2,6,42.05,grocery,0.51,none,0,0.0
9430,2025-05-28,1,1,24.11,home,0.63,none,1,9.97
1364,2025-06-06,17,2,53.78,electronics,1.0,5,0,0.0
692,2025-06-19,1,8,78.54,home,0.22,10,0,0.0
4648,2025-04-01,1,1,53.82,beauty,0.84,5,0,0.0
1892,2025-04-05,52,2,28.26,grocery,0.06,none,0,0.0
1375,2025-05-14,1,5,82.08,fashion,0.99,none,0,0.0
3897,2025-05-21,3,8,74.31,electronics,0.48,10,0,0.0
9622,2025-04-24,44,3,70.63,fashion,0.01,none,0,0.0
2360,2025-05-28,5,3,65.01,beauty,0.06,none,0,0.0
851,2025-04-25,8,0,64.82,grocery,0.98,10,0,0.0
1586,2025-06-24,15,2,93.04,sports,0.14,none,0,0.0
6211,2025-04-17,2,4,103.12,sports,0.5,none,0,0.0
9734,2025-05-30,3,3,92.65,home,0.28,none,0,0.0
9608,2025-05-19,8,2,43.78,sports,0.51,none,1,15.93
7665,2025-04-10,24,0,74.66,beauty,0.0,none,0,0.0
5292,2025-05-26,10,3,75.78,grocery,0.61,5,0,0.0
7292,2025-04-14,8,5,59.49,grocery,0.71,5,0,0.0
619,2025-05-20,15,0,47.61,fashion,0.06,none,0,0.0
9324,2025-05-28,46,1,87.49,sports,0.1,5,0,0.0
7861,2025-04-07,1,4,53.85,sports,0.12,none,0,0.0
1871,2025-04-20,1,4,67.3,sports,0.4,5,0,0.0
2960,2025-04-27,1,3,91.15,electronics,0.43,none,0,0.0
8898,2025-06-24,6,4,53.18,home,0.83,5,1,26.6
5420,2025-04-21,4,6,59.22,sports,0.97,10,0,0.0
9827,2025-06-23,6,5,46.89,sports,0.42,10,0,0.0
3985,2025-05-19,8,4,72.73,beauty,0.51,5,0,0.0
5864,2025-06-26,9,7,69.47,fashion,0.46,5,0,0.0
43,2025-06-15,1,5,27.5,grocery,0.8,5,1,6.7
9033,2025-04-27,13,4,78.53,electronics,0.08,none,1,18.99
8337,2025-05-21,17,5,52.04,home,0.14,none,0,0.0
8162,2025-06-05,20,1,67.45,electronics,0.95,10,0,0.0
7553,2025-04-08,7,3,27.67,fashion,0.61,20,1,12.96
3179,2025-05-31,0,1,57.3,electronics,0.93,10,1,16.31
346,2025-05-12,1,5,73.59,home,0.34,10,0,0.0
3324,2025-04-04,8,5,65.11,sports,0.45,none,1,20.82
6736,2025-06-18,26,4,75.08,sports,0.7,5,0,0.0
6759,2025-04-25,27,2,57.39,fashion,0.39,none,1,23.51
8607,2025-06-19,35,3,63.51,beauty,0.75,none,0,0.0
5522,2025-04-19,0,5,39.09,electronics,0.1,none,0,0.0
3416,2025-05-20,8,3,65.03,fashion,0.23,none,0,0.0
3850,2025-05-04,1,2,43.54,home,0.97,5,0,0.0
9808,2025-06-21,0,1,66.65,sports,0.91,10,0,0.0
471,2025-06-26,0,2,62.46,sports,0.54,10,0,0.0
6566,2025-06-10,7,3,69.74,fashion,0.6,none,0,0.0
230,2025-06-16,12,2,50.84,beauty,0.09,none,0,0.0
4636,2025-06-09,0,4,79.68,fashion,0.34,none,0,0.0
980,2025-04-27,5,5,71.37,fashion,0.52,5,1,18.48
2249,2025-06-23,1,2,54.76,grocery,0.24,5,0,0.0
4042,2025-05-19,16,2,60.53,fashion,0.72,10,1,20.17
3245,2025-05-02,1,1,31.55,home,0.81,5,0,0.0
275,2025-04-18,5,4,79.22,electronics,0.32,none,0,0.0
7855,2025-06-04,3,5,53.09,fashion,0.7,10,0,0.0
1482,2025-04-26,14,1,52.65,beauty,0.28,20,0,0.0
7123,2025-05-30,5,1,48.06,home,0.76,10,0,0.0
9681,2025-04-06,1,5,54.46,home,0.78,none,1,17.13
2477,2025-05-28,2,3,53.86,sports,0.25,none,0,0.0
4506,2025-05-29,1,2,50.17,sports,0.17,none,0,0.0
6460,2025-05-18,7,1,39.29,beauty,0.07,none,1,14.4
9333,2025-05-30,4,2,52.63,beauty,0.88,5,0,0.0
3798,2025-06-30,3,4,69.76,electronics,0.82,10,1,24.41
1900,2025-06-16,2,1,86.92,grocery,0.16,10,1,27.91
1104,2025-05-10,1,2,72.67,electronics,0.24,5,0,0.0
3586,2025-06-19,8,5,67.4,beauty,0.24,10,0,0.0
8315,2025-06-26,4,4,51.92,fashion,0.03,none,0,0.0
6713,2025-04-15,0,2,78.49,electronics,0.92,10,0,0.0
2285,2025-05-03,7,2,71.88,grocery,0.89,none,0,0.0
9899,2025-06-07,7,2,55.37,grocery,0.83,5,0,0.0
6416,2025-05-17,0,5,57.86,fashion,0.67,5,1,15.84
6999,2025-04-13,16,6,78.77,sports,0.65,none,0,0.0
24,2025-05-13,47,1,37.58,beauty,0.26,10,1,13.2
9023,2025-05-05,5,5,47.09,electronics,0.23,none,0,0.0
710,2025-06-07,4,2,77.25,grocery,0.8,none,0,0.0
492,2025-05-17,5,6,48.28,grocery,0.68,10,0,0.0
6920,2025-04-13,17,2,39.59,beauty,0.83,10,0,0.0
3039,2025-04-05,15,0,55.13,fashion,0.28,10,0,0.0
9335,2025-04-27,0,2,60.63,grocery,0.74,20,0,0.0
8828,2025-04-15,6,2,52.97,electronics,0.83,5,0,0.0
5461,2025-06-19,0,3,67.7,home,0.43,none,0,0.0
5233,2025-04-25,12,2,41.39,electronics,0.95,none,1,9.46
1670,2025-05-28,2,1,67.2,home,0.88,5,0,0.0
1699,2025-04-12,12,1,65.18,home,0.47,none,0,0.0
121,2025-05-11,10,3,67.88,beauty,0.32,none,0,0.0
1699,2025-06-25,6,2,70.73,beauty,0.24,5,0,0.0
4422,2025-05-29,8,7,56.7,electronics,0.52,10,1,24.22
7587,2025-04-27,9,0,29.33,sports,0.26,none,0,0.0
733,2025-06-08,0,2,58.93,beauty,0.35,10,0,0.0
1580,2025-05-16,11,5,53.94,home,0.1,none,0,0.0
3769,2025-04-22,7,1,114.77,electronics,0.58,5,0,0.0
4977,2025-06-30,0,2,47.88,home,0.73,10,1,12.67
4249,2025-06-25,26,1,25.58,grocery,0.15,none,0,0.0
1813,2025-05-22,5,1,47.27,beauty,0.69,20,0,0.0
7544,2025-04-04,10,2,11.72,grocery,0.48,none,0,0.0
2083,2025-05-08,60,1,52.46,electronics,0.78,none,0,0.0
1175,2025-05-17,21,4,71.28,sports,0.31,10,0,0.0
3973,2025-06-24,4,4,76.97,grocery,0.52,none,0,0.0
9896,2025-06-06,13,0,66.61,electronics,0.76,20,0,0.0
1181,2025-04-21,1,4,81.11,fashion,0.47,none,0,0.0
1263,2025-05-17,3,5,61.37,home,0.96,10,0,0.0
6594,2025-04-17,41,4,42.81,sports,0.16,5,0,0.0
6216,2025-05-14,4,3,58.52,electronics,0.68,none,0,0.0
1662,2025-05-19,1,3,86.08,home,0.38,10,0,0.0
6502,2025-05-17,11,2,45.83,fashion,0.92,none,0,0.0
7521,2025-05-09,2,1,31.21,electronics,0.35,5,0,0.0
6371,2025-05-10,7,3,40.33,beauty,0.69,10,0,0.0
5214,2025-06-12,1,2,88.52,electronics,0.48,5,0,0.0
4600,2025-05-17,3,3,59.19,beauty,0.19,5,0,0.0
3465,2025-04-04,1,2,84.05,fashion,0.55,20,1,24.56
685,2025-06-07,5,0,44.54,beauty,0.53,20,0,0.0
6143,2025-05-27,1,4,25.22,grocery,0.34,none,1,13.86
7915,2025-06-03,7,3,86.88,home,0.07,none,0,0.0
4077,2025-06-04,5,3,62.9,grocery,0.5,5,0,0.0
7347,2025-04-16,0,5,68.06,electronics,0.26,5,0,0.0
825,2025-06-28,1,2,75.62,fashion,0.77,none,0,0.0
997,2025-06-30,1,4,32.71,beauty,0.77,none,0,0.0
3092,2025-04-14,10,5,54.68,grocery,0.75,none,0,0.0
3466,2025-04-20,60,3,53.73,sports,0.46,none,0,0.0
5247,2025-04-23,0,0,53.64,fashion,0.88,5,0,0.0
315,2025-06-27,0,2,59.79,fashion,0.49,none,0,0.0
1043,2025-06-24,9,2,67.08,fashion,0.0,none,0,0.0
7269,2025-04-25,16,3,62.38,fashion,0.37,none,0,0.0
7324,2025-05-28,9,3,43.86,beauty,0.24,none,0,0.0
7696,2025-04-23,4,5,68.93,sports,0.05,none,0,0.0
3565,2025-04-04,2,3,44.35,beauty,0.02,none,0,0.0
6726,2025-04-21,9,4,61.45,home,0.53,none,0,0.0
2048,2025-04-08,4,4,49.5,grocery,0.92,10,0,0.0
8690,2025-06-17,6,3,72.86,fashion,0.1,none,0,0.0
81,2025-06-11,19,1,55.88,sports,0.06,none,0,0.0
6128,2025-04-17,5,6,39.62,beauty,0.18,10,0,0.0
850,2025-05-22,11,4,44.97,fashion,0.94,10,0,0.0
8257,2025-04-19,5,2,42.34,home,0.26,none,0,0.0
2373,2025-05-22,4,4,50.17,fashion,0.96,10,0,0.0
211,2025-06-21,5,1,76.99,electronics,0.57,none,0,0.0
3670,2025-06-20,3,3,44.96,home,0.91,10,1,12.76
8974,2025-06-15,8,2,74.52,grocery,0.7,20,0,0.0
1534,2025-04-22,9,4,53.05,sports,0.96,5,1,22.48
2723,2025-04-18,4,2,58.01,beauty,0.11,5,0,0.0
5450,2025-04-15,12,3,37.68,sports,0.14,none,0,0.0
8712,2025-04-12,3,3,53.37,electronics,0.33,10,0,0.0
1944,2025-05-26,5,1,10.0,beauty,0.48,5,0,0.0
3636,2025-05-30,12,0,53.29,home,0.05,5,0,0.0
9547,2025-06-20,4,2,49.41,electronics,0.33,5,0,0.0
6976,2025-04-09,2,4,97.74,sports,0.33,none,0,0.0
5648,2025-04-25,2,4,73.7,sports,0.41,20,0,0.0
3617,2025-06-06,3,2,56.92,grocery,0.73,5,0,0.0
7967,2025-06-01,13,5,39.02,fashion,0.45,none,0,0.0
9415,2025-05-09,5,4,48.39,electronics,0.32,none,0,0.0
4219,2025-04-14,10,3,38.21,sports,0.96,10,0,0.0
9540,2025-05-15,2,3,26.06,grocery,0.98,5,0,0.0
2049,2025-04-16,12,1,62.7,sports,0.79,20,0,0.0
8437,2025-05-19,2,3,19.26,sports,0.18,none,0,0.0
4496,2025-06-22,5,2,48.75,home,0.04,none,0,0.0
2108,2025-04-18,4,6,70.73,grocery,0.68,10,1,21.55
4124,2025-04-11,3,5,58.15,sports,0.08,5,1,23.02
4063,2025-06-07,0,5,36.57,beauty,0.17,none,0,0.0
6237,2025-04-03,0,1,41.11,sports,0.23,20,0,0.0
7969,2025-06-29,15,2,59.02,beauty,0.5,5,1,10.97
9107,2025-06-10,3,2,39.5,beauty,0.29,10,1,8.87
1374,2025-05-07,13,5,34.24,home,0.85,5,0,0.0
2373,2025-05-03,9,5,34.81,fashion,0.88,10,1,15.72
8335,2025-05-06,34,2,38.99,beauty,0.59,10,0,0.0
966,2025-05-07,1,1,34.61,fashion,0.1,5,1,3.0
2991,2025-06-16,8,1,87.93,home,0.34,5,0,0.0
7153,2025-06-12,12,4,61.32,grocery,0.17,none,0,0.0
5357,2025-04-19,10,5,63.37,fashion,0.76,20,0,0.0
4,2025-04-17,60,0,39.43,electronics,0.99,10,0,0.0
1478,2025-05-20,2,3,36.15,electronics,0.89,10,0,0.0
7947,2025-05-30,25,4,46.82,electronics,0.37,5,0,0.0
3402,2025-06-06,7,1,62.46,electronics,0.22,none,0,0.0
7279,2025-04-29,49,2,41.46,grocery,0.58,10,0,0.0
6727,2025-05-14,3,1,55.42,fashion,0.8,20,0,0.0
